	STAS	SWHAS104	22_MC_Drinkingwater_source_90.100	23_MC_Drinkingwater_tap_90.100	49_Drinkingwater_influent_winter_90.100	50_Drinkingwater_effluent_winter_90.100	51_Drinkingwater_influent_summer_90.100	52_Drinkingwater_influent_summer_90.100	53_Drinkingwater_effluent_summer_90.100	30_ST_effluent_summer_90.100	31_ST_effluent_winter_90.100	32_ST_influent_summer_90.100	33_ST_influent_winter_90.100	13_ST_ADS_90.100	14_SWT_ADS_90.100	1_ST_AS_0707_90.100	2_ST_AS_0801_90.100	37_ST_AS_foaming_90.100	38_ST_AS_foaming_control_90.100	4_ST_AS_0901_90.100	54_Stanley_AS_90.100	55_Stanley_AS_90.100	56_ST_ADS_March_90.100	57_SWH_ADS_March_90.100	58_SWH_ADS_March_90.100	5_ST_AS_0907_90.100	6_ST_AS_1001_90.100	7_ST_AS_1007_90.100	8_ST_AS_1101_90.100	24_Sediment_fishpond_LWT_90.100	25_Sediment_fishpond_ST_90.100	26_Sediment_fishpond_YTT_90.100	ARG_72_90.100	ARG_73_90.10	ARG_74_90.100	ARG_75_90.100	ARG_76_90.100	ARG_77_90.100	ARG_78_90.100	ARG_79_90.100	ARG_80_90.100	ARG_81_90.100	ARG_82_90.100	ARG_83_90.100	Ocean_1_1_90-100	Ocean_1_2_90-100	Ocean_1_3_90-100
quinolone__qepA	0	0	0	0	0	0	0	1.84E-05	0	0	5.86E-05	6.09E-05	0.000177327	5.08E-05	4.74E-05	2.41E-05	4.36E-05	0.000163249	0	9.70E-05	0.000166271	0.000101993	1.82E-05	1.44E-05	0	1.20E-05	4.66E-05	0	3.44E-05	0	5.18E-05	0	0	0	0	0	0	0	7.89E-05	5.75E-05	0	0	0	0	0	0	0
quinolone__qnrA	0	0	0	0	0	0	0	0	0	4.98E-05	9.16E-05	0	0.00069277	0	0	0	0	0.00019133	0	0	0	0	4.26E-05	0	0	0	0	0	0	0	0	0	0	0	9.18E-05	0	0	0	7.39E-05	0	0	0	0.000419288	0.000780384	0	0	0
quinolone__qnrB	0	0.0454527932572386	0	0	0	0	0	0	0	0	0	0.000434722	0.000141144	0	0	0	0	0	0	0	0	0	4.34E-05	0	0	0	0	0	0	0	0	0	0.000176963	0	0	0	0	0	0.000108989	0	4.27E-05	0.000136339	0.007353365	0.009444189	0	0	0
quinolone__qnrS	0.395133831610149	0	0	0	0.000312601	0	0	4.30E-05	0.000181889	0.012602459	0.015387096	0.033659534	0.226284429	0.001903418	0	0.000112993	0.000102214	0.010711897	0.005199827	0.000151263	0	0	0.000723668	0	0	5.65E-05	0.000163777	0.000223512	0.000618663	0	0	0	0.001322702	0.000508705	0.000458901	0	5.25E-05	0	0.001403923	3.37E-05	0	4.46E-05	0.036139038	0.044357972	0	0	0
rifamycin__ADP-ribosylating transferase_arr	0.0793066061461164	0	0.000368692	0	0	0	0.000311014	0.000535213	0	0.001390845	0.001788996	0.009611129	0.004493565	0.001421884	0.001377375	0.004114273	0.003493633	0.020601022	0.012860065	0.006964219	0.001365926	0.001546426	0.000658	0.001790721	0.001419821	0.003308455	0.005264752	0.003888078	0.002488341	0	0.001213636	0	0.000582843	0.000188058	0.000401708	0	0	0	0.001013923	0.000748831	0.000405292	0.001081945	0.004681696	0.003240402	0	0	0
rifamycin__rifampin monooxygenase	0	0	5.28E-05	0	0.000143017	1.48E-05	1.39E-05	1.97E-05	3.31E-05	0.000182057	0.000103393	0.000193209	0.000378366	0.000161978	0.001456911	5.13E-05	6.94E-05	0.000172712	0.000566131	6.89E-05	0.00010632	0.000195178	9.69E-05	0.000490808	0.000507567	2.57E-05	4.98E-05	0.000101513	9.81E-05	0	0.000274595	8.12E-05	0	0	0	0	0	0	0	3.06E-05	0	0	0	0	0	0	0
rifamycin__rifampin resistance protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
spectinomycin__spcN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sulfonamide__sul1	0	0.106801645358539	0	0.006471979	0.005877743	0.00030598	0.000577656	6.72E-05	0.000245522	0.013808673	0.04520254	0.043436418	0.053914655	0.004065501	0.003825397	0.009366349	0.010870891	0.034444832	0.024868209	0.010525225	0.00566372	0.006261996	0.007252457	0.004100578	0.004952449	0.007493381	0.008869594	0.003883454	0.003945897	0.000198345	0.002409283	0	0.020364446	0.015150382	0.027744929	0.001613625	0.002054335	0.001210233	0.159561422	0.126313643	0.020865573	0.0254902	0.152322609	0.121388185	0	0.000502109	0.003329411
sulfonamide__sul2	0.0397996252246193	0.0345312740293509	9.25E-05	0	0.000377198	0	4.96E-05	6.92E-05	0	0.000321451	0.000437181	0.005482034	0.013786684	0.000418887	0.000815005	0.000697442	0.000854165	0.003821945	0.006090391	0.000280908	0.001176203	0.001101581	0.000697834	0.002003771	0.002132832	0.000432831	0.000456855	0.000212973	0.000707975	0	0.000270704	0	0.007860575	0.004794093	0.012246373	0.000409324	0.000201884	0.00011106	0.05355989	0.055936805	0.003568391	0.004765198	0.185750863	0.187851093	0	0	0
sulfonamide__sul3	0	0	0	0	0	0	0	0	0	0	7.60E-05	0.000118276	0.000459388	0.000394435	0	0.000280979	6.35E-05	0	0	8.38E-05	0	0	0.000246996	0.000308173	0.000123604	7.02E-05	4.53E-05	0	0	0	0	0	0.001500315	0.005558204	0.002168177	0	4.35E-05	3.82E-05	0.003524265	0.001256047	6.99E-05	0.000147917	0.009592294	0.011114199	0	0	0
tetracenomycin_C__tcmA	0	0	4.65E-05	0	0	0	0	3.50E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.87E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__otrA	0	0	0	0	0	0	4.06E-05	1.41E-05	0	0	0	0.000140754	0	0	3.65E-05	1.86E-05	0	0	0	8.31E-06	0.000102521	7.86E-05	0	1.11E-05	0	9.29E-06	0	0	0	0	2.66E-05	0	1.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tcr3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.15E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tet31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.55E-05	0	2.44E-05	0	0	0	0.000412821	1.79E-05	0	2.37E-05	0.001203868	0.001207086	0	0	0
tetracycline__tet32	0	0	0	0	0	0	0	0	0	0.000153002	9.38E-05	0.017135401	0.027274111	0.000284098	0.000605915	0.000125283	0.000130766	0.000391643	7.10E-05	0.000224127	3.99E-05	3.26E-05	0.000130704	0.000853274	0.000572323	0.00019272	0.000111748	9.53E-05	0.000146912	0	0	0	0.008965632	0.014087864	0.014528564	0.03018494	0.023422148	0.028093782	0.022665939	0.003905956	0.000388167	0.000395718	0.00111574	0.000895515	0	0	0
tetracycline__tet34	0	0	0.000162799	0	0	0	0	0	0	0.000493778	0.001686241	0.005453754	0.032950667	0	0	0	0	0.001354221	0.001178367	7.15E-05	0	0	0.000120519	0	0	0	0	0	7.62E-05	0	0	0	0.000344915	0.000360465	0.002533492	0	7.43E-05	0	0.000523366	4.77E-05	0.000238614	0.000315764	0.025462773	0.030529872	0	0	0
tetracycline__tet35	0	0	0.000135887	0	9.23E-05	0	3.65E-05	2.54E-05	4.30E-05	0.001118695	0.000839078	0.004973683	0.021036932	0.000421692	6.56E-05	0.000300396	0.000150966	0.002486775	0.001352407	0.000313483	0	0	0.000176043	0.000299518	0.00015417	0.000266988	0.000322524	0.00049518	9.54E-05	0.000224952	4.78E-05	0.000459462	0.001336663	0.001303797	0.00132845	0.002805674	0.002914884	0.002970797	0.002708456	0.000537139	7.47E-05	0.000184495	0.001213777	0.001299294	0.000165328	0.000189822	0
tetracycline__tet36	0	0	0	0	0	0	0	0	0	3.39E-05	0	0.001117893	0.000991094	4.05E-05	0.000378105	9.62E-06	8.70E-06	0.000130344	0.000141772	0	0	0	0.000203	0.001323962	0.001485715	1.92E-05	0	0	6.42E-05	0	1.38E-05	0	0.000379407	8.67E-05	0.00035952	0.000174881	0.000107273	0.000141428	0.047691593	0.02599137	0.000258374	0.00019755	0.016267203	0.01377422	0	0	0
tetracycline__tet37	0	0	0	0	0	0	0	0	0	0.000100584	0	0.000288024	0.001118695	0	0.000224062	0	0	0.000772407	0	0	0	0	0	0	7.52E-05	0	0	0	0	0	0	0	0.000421563	0.001370659	0.00037052	0.003972599	0.004237952	0.004656066	0.001417935	0	0	0	0	0	0	0	0
tetracycline__tet39	0	0	0	0	0	0	0	0	0	0.000110006	0.000176998	0.011418877	0.009329071	0	0	7.80E-05	9.87E-05	0.000105595	0	4.18E-05	8.60E-05	7.92E-05	0	0	0	1.56E-05	6.03E-05	3.08E-05	8.91E-05	0	0	0	0.000461051	0.000117113	0.000405227	0	0	0	0.007855795	0.001654025	0.00076749	0.000369324	0.027166903	0.028895578	0	0	0
tetracycline__tet40	0	0	0	0	0	0	0	0	0	0.00045486	0.000221403	0.020533417	0.037644378	0.000319385	0	0.000288188	0.000246974	0.00051367	0.000893933	0.000244213	4.19E-05	0	0.00016	1.81E-05	8.01E-05	0.000212324	0.000278475	0.000165019	0.000303482	0	0	3.21E-05	0.080161317	0.089579816	0.063646416	0.082035995	0.078547212	0.077360415	0.022472267	0.003200343	0.000610933	0.001101906	0.000202622	0.000266652	0	0	0
tetracycline__tet41	0	0.0248660319346216	0	0	0	0	0	0	0	0	7.62E-05	0.000158303	0	0	0	1.57E-05	2.83E-05	0.000318397	0.000115438	0	8.65E-05	2.65E-05	0	1.87E-05	0	3.13E-05	3.03E-05	0	1.49E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000118059	0	0	0
tetracycline__tet43	0	0	0	0	0	0	0	1.81E-05	0	0	3.85E-05	0.000599356	0.001047565	5.00E-05	4.66E-05	4.75E-05	4.29E-05	0	0.000174825	2.12E-05	0.000130966	2.01E-05	0.000107283	0.000212952	0.000328838	1.19E-05	4.59E-05	0	4.52E-05	0	0	2.51E-05	0	0	0	0	0	0	6.21E-05	0	0	0	0	0	0	0	0
tetracycline__tet44	0	0	0	0	0	0	0	0	0	1.70E-05	1.56E-05	0.000437436	0.000849509	0	0.000340295	2.89E-05	3.48E-05	0	0	8.61E-06	0	0	0	8.06E-05	0.000177778	9.62E-06	0	1.90E-05	6.42E-05	0	0	0	0.004007482	0.021265023	0.006205633	0.011702434	0.013856118	0.015588508	0.018650977	0.006549458	0.001105266	0.001063729	0.000742664	0.000531637	0	0	0.000150214
tetracycline__tetA	0	0	7.00E-05	0	0.000353747	5.42E-05	0.000117752	0.000164047	0	0.001263865	0.000504356	0.017814584	0.021815826	0.000197478	0.000683673	0.000752317	0.000979324	0.001178476	0.001067946	0.000554193	0.000594062	0.000574191	0.000137389	0.000757986	0.000631777	0.000249548	0.000347938	0.000219528	0.000135017	0	2.24E-05	3.48E-05	0.004766442	0.008559398	0.007149427	0.005194179	0.005226149	0.007032146	0.039996178	0.019154909	0.003379917	0.005207113	0.449701139	0.498868675	0	0	0
tetracycline__tetB	0	0	0	0	0	0.000238158	0	0	0	0	0	0.000231556	0.000370838	4.32E-05	0	0	0	0	0	0	0	0	0	1.64E-05	1.35E-05	3.01E-05	0	2.03E-05	2.87E-05	0	0	0	0.000110815	3.85E-05	4.99E-05	0	0	0	0.000316711	1.22E-05	0.000364419	0.000470895	0.001467124	0.001551902	0	0	0
tetracycline__tetC	0	0	0	0	0.000172089	1.80E-05	5.16E-05	4.99E-05	0	0.003036805	0.001656801	0.003435412	0.005645685	0.000662705	0.000705473	0.001328179	0.002751991	0.001310107	0.000241314	0.000763397	0.000989889	0.001021771	0.000214001	0.000989631	0.000529662	0.000414334	0.000817711	0.000174488	0.000209575	0	0	0	0.004356477	0.000988232	0.012266045	7.13E-05	0	0	0.004472134	0.020205489	0.001236993	0.000783991	0.005619144	0.005375041	0	0	0
tetracycline__tetD	0	0	0	0	0	0	0	0	0	5.51E-05	0	0.00022541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93E-05	0.000201129	0	0	0	0	0.000645712	7.45E-05	0.000246342	0.000119843	0.001609822	0.003923052	0	0	0
tetracycline__tetE	0	0	0.000124897	0	0.00042658	0	0	0	0	0.000242818	7.40E-05	0.001154798	0.000901515	0.000129196	0	0	0	0.000205975	0	0	2.10E-05	0.000155784	0	1.82E-05	8.10E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	8.03E-05	0	0	0	0	0	0	0	0
tetracycline__tetG	0	0.0499864478276537	0	0	0	0	0	0.000102305	0	0.00044655	0.000167032	0.008543257	0.008129424	0.000367048	0.000466582	0.002340633	0.002122049	0.002518249	0.003043863	0.002655431	0.001081453	0.000489126	0.000107607	0.000639651	0.000564226	0.001148147	0.001569857	0.000361839	0.000385422	0	0	3.32E-05	0.00062385	0.003358387	0.000745715	0.000576217	0.000645804	0.00017992	0.017085106	0.036337965	0.000230332	0.00035004	0.003325929	0.003031604	0	0	0
tetracycline__tetH	0	0	0	0	0	0	0	0	0	0	0	0.000158707	0.000304934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000285667	0.000280803	0.000455286	0	0	5.08E-05	0.003014658	0.000834084	0.000303483	0.000394723	0.007387945	0.009849816	0	0	0
tetracycline__tetJ	0	0	0	0	0	0	0	0	0	0	0	7.82E-05	0	0	0	0	4.20E-05	0	0	4.15E-05	0	0	0	0	2.04E-05	3.09E-05	4.49E-05	1.53E-05	0	0	0	0	1.91E-05	0	2.51E-05	0	0	0	4.05E-05	0	2.31E-05	2.44E-05	0.000321525	0.000272011	0	0	0
tetracycline__tetL	0	0	0	0	0	0	0	0	0	9.69E-05	4.74E-05	0.00231679	0.002466222	0	0	4.25E-05	2.43E-05	0	0	2.48E-05	0	0	0	3.32E-05	3.70E-05	0	2.80E-05	2.65E-05	2.79E-05	0	0	0	0.005280469	0.003203724	0.002911373	0.084113355	0.083536017	0.083781362	0.118993033	0.002662205	0.125910027	0.138270631	0.029186757	0.029306901	0	0	0.000104953
tetracycline__tetM	0	0	0	0	0	1.12E-05	0	0	0	0.000271607	7.82E-05	0.028835184	0.042123787	0.001906884	0.0007571	0.000452496	0.00037466	0.000652739	0.000780416	0.000611169	0	3.26E-05	0.001495158	0.001394144	0.001169293	0.000327325	0.00053997	0.000209474	0.000550637	4.33E-05	1.38E-05	0	0.02251937	0.02673855	0.022000553	0.028103032	0.025383643	0.026003012	0.084864363	0.022580958	0.141486738	0.1615762	0.039587613	0.0383566	0	0.000110306	0
tetracycline__tetO	0	0	0	0	0	1.12E-05	0	0	0	0.000391004	7.82E-05	0.037678411	0.05502091	0.001623416	0.000151479	0.000269839	0.000296403	0.000522191	0.000567976	0.000301709	3.99E-05	4.89E-05	0.000827792	0.000565006	0.000559605	0.000269808	0.000270057	0.000171569	0.000174459	0	1.38E-05	0	0.019783766	0.026640975	0.032626647	0.043233941	0.037389484	0.042164281	0.031053724	0.003618753	0.002515899	0.002526504	0.006265307	0.005494107	0	0	0
tetracycline__tetP	0	0	0.00149965	0.001341374	0.003083343	0.00143552	0.000949103	0.001179725	0.000729788	0.001132963	0.000827205	0.00744073	0.005805313	0.001475886	0.00137668	0.001266992	0.001087245	0.004079001	0.003270329	0.001004708	0.000729756	0.000777704	0.001171535	0.001540285	0.001390316	0.000870472	0.000865553	0.00079637	0.000708774	0.000872188	0.000595034	0.000420054	0.000735647	0.001083534	0.002626829	0.003662901	0.004256838	0.004023946	0.025745896	0.00401608	0.001071916	0.000907914	0.002562308	0.002104309	0	0	0
tetracycline__tetQ	0	0	0	0	0	0	0	0	0	0.0005854	0.000261934	0.013429024	0.026595567	0.000280256	0.000149372	1.90E-05	8.69E-06	0.000388836	0.000283102	0.000119145	0	3.17E-05	8.58E-05	0.000102395	0.000163347	0.000200087	0.000128886	3.78E-05	9.04E-05	0	0	0	0.067852633	0.060959648	0.175438048	0.136607388	0.136518735	0.148065698	0.040978399	0.003324667	0.000256924	0.000271626	0.002203527	0.002337868	0	0	0
tetracycline__tetR	0	0	0	0	0	0	0	0	0	5.87E-05	0	0.002663092	0.000864482	0.000125894	0	0	0	0	0	0.000109994	4.01E-05	0	4.50E-05	0	0	0.00012974	3.22E-05	0	0.000329195	0	0	0	0	0	0	0	0	0	0.000961441	0.000209093	0	0	0.001229733	0.001702244	0	0	0
tetracycline__tetS	0	0	0	0	0	0	0	1.45E-05	0	0	0	0.002608498	0.001641942	0	0	9.56E-06	1.73E-05	6.48E-05	0	0	0	0	5.78E-05	0	0	0	1.85E-05	0	0	0	0	0	0.000306667	0.000100834	7.78E-05	4.35E-05	0	0	0.003983191	0.000376948	0.000699498	0.000876519	0.000667555	0.000360232	0	0	0
tetracycline__tetT	0	0	0.000154047	0	5.23E-05	0	0	2.88E-05	0	6.67E-05	0	0.000764525	0.00037118	3.98E-05	3.72E-05	1.89E-05	2.57E-05	6.41E-05	0	2.54E-05	0	0	1.43E-05	0.000203727	0.000112355	3.78E-05	5.48E-05	9.36E-06	1.80E-05	4.25E-05	1.35E-05	2.00E-05	0.000174842	9.95E-05	0.000199774	5.73E-05	0	1.54E-05	0.025813778	0.000620199	5.64E-05	4.48E-05	0.000673953	0.000665195	0	0	0
tetracycline__tetU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012352	0	0	0	0
tetracycline__tetV	0	0	0	0.000101866	8.31E-05	0.000220669	4.86E-05	0	0	0.000157289	0.001502717	0.002007957	0.001513366	0.00030368	0.001892141	0.000102318	0.000133463	0.002385142	0.000750807	0.000133052	0.000182949	0.000175339	0.000221118	0.000876492	0.001065391	8.92E-05	0.000169827	0.000205325	0.000125869	0	2.07E-05	0	0	0	0	0	0	0	0	0	0	0	6.59E-05	0	0	0	0
tetracycline__tetW	0	0.0152931933494621	0	0	0	0	0	0	0	0.000764982	0.000515774	0.044444187	0.071610346	0.002638052	0.001136091	0.000279476	0.000470745	0.00091363	0.001277947	0.000448254	5.32E-05	3.26E-05	0.000682543	0.00088783	0.000763058	0.000202341	0.00052149	0.000190633	0.000321357	0	0	0	0.205135003	0.237529293	0.150806825	0.193539783	0.178937748	0.184973723	0.116254463	0.0119703	0.395949861	0.372055858	0.057501629	0.080012321	0	0	0
tetracycline__tetX	0	0	0	0	0.00010715	0	3.86E-05	0	0	0.000354015	5.65E-05	0.004096034	0.002505179	0.000163107	0.00094623	0.000140989	0.001018208	0.020016794	0.008591957	0.000589347	0.00031672	0.000367133	0.00023184	0.000916586	0.001017014	0.000801328	0.000197683	0.000199045	1.00E-04	0	0	0	0.013027552	0.008769094	0.068288075	0.016801143	0.015339261	0.015963078	0.032551457	0.00647645	0.001543275	0.001696451	0.039297778	0.02799288	0	0	0
tetracycline__tetY	0	0	0	0	0	0	0	0	0	0	0	0.000163856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000219262	0.00028818	0.000368879	0	0	0	0.008199946	0.001790565	2.49E-05	9.95E-05	0.00334807	0.001903866	0	0	0
tetracycline__tetZ	0	0	0	0	0	0	0	0	0	0	0	0	7.87E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003458133	0.001686553	0.000573148	7.29E-05	0.000148991	0.000183333	0.019855755	0.001223483	0.006602888	0.008763099	0.012520557	0.005759396	0	0	0
tetracycline__tetracycline_resistance_protein	0	0.0152931933494621	0	0	0	0	0	0	0	0.000788051	0.000206755	0.017845322	0.027097933	0.001108083	0.00043646	0.000357734	0.000725194	0.000626135	0.000871851	0.000695705	6.90E-05	6.70E-05	0.00027172	0.000570992	0.000453507	0.000261427	0.000223404	4.90E-05	0.000321577	0	1.41E-05	2.11E-05	0.034918708	0.040230857	0.02866923	0.028286957	0.025934892	0.026289784	0.031488915	0.00663409	0.065866205	0.061010997	0.061069236	0.06250879	0	0	0
trimethoprim__dfrA1	0	0	0	0	0.000372389	7.81E-05	0.00012244	0	0	5.94E-05	0	0.000594394	0.000192387	0	0	3.37E-05	3.04E-05	0	0.000247908	0	0	0	0	0	0	3.36E-05	0	0	3.21E-05	0	0	0.000154334	0.000801563	0.000235718	0.000501634	0	0	0	0.007481603	0.000784486	0.000577673	0.001352874	0.026486048	0.024022292	0	0	0
trimethoprim__dfrA10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trimethoprim__dfrA12	0	0	0	0	0	0	0	0	0	0	0	0.001683942	0.00179336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001492683	0.006416964	0.001183838	0	0	0	0.003408564	0	0.000545441	0.000231774	0.018734469	0.020090435	0	0	0
trimethoprim__dfrA13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trimethoprim__dfrA14	0	0	0	0	0	0	0	0	0	0.000135789	6.24E-05	0.000597196	0.001918492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.67E-05	0	0	8.15E-05	9.58E-05	0.000116754	0.000251296	0	7.29E-05	0	0.005819203	0.000880945	0.000172249	0.000183515	0.039927371	0.03243853	0	0	0
trimethoprim__dfrA15	0	0	0	0	0	0	0	0	0	0	0	0	0.000198716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.58E-05	0.000146586	0.000119798	0.000261168	0	0	0	0.003842812	0.00042543	0.000353006	0.000437697	0.008587396	0.007902044	0	0.000446141	0
trimethoprim__dfrA16	0	0	0	0	0	0	0	0	0	0.000214404	6.57E-05	0.000607428	0.002173215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000434988	0.000237657	0.000195352	0	0	0	0.006921318	0.001132942	5.85E-05	6.40E-05	0.007494629	0.004001896	0	0	0
trimethoprim__dfrA17	0	0	0	0	0	0	0	0	0	7.05E-05	6.49E-05	0.002792937	0.006630917	0.000336806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000928617	0.000811062	0.000672116	0	0	0.000110518	0.001291312	0.000621531	0.00445457	0.004792367	0.040135139	0.046975578	0	0	0
trimethoprim__dfrA19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127934	7.77E-05	0	0.000102916	9.67E-05	0.000327318	0	0	0
trimethoprim__dfrA20	0	0	0	0	0	0	0	5.55E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000118391	0	0	0	0.000619988	0	0	0	0	0	0	0	0
trimethoprim__dfrA21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trimethoprim__dfrA22	0	0	0	0	0	0	0	0	0	0	0	0.000188525	0.000183059	0	0	0	0	0	0	0	5.15E-05	6.32E-05	0	0	0	0	0	0	0	0	5.34E-05	0	0	5.61E-05	6.06E-05	0	0	0	0	0	0	0	0.000166191	0	0	0	0
trimethoprim__dfrA23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trimethoprim__dfrA24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trimethoprim__dfrA25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106051	0	0	0	0.00012027	0	0	0	0
trimethoprim__dfrA5	0	0	0	0	0	0	0	0	0	0	0	0	0.000759613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.86E-05	0	0	0	0.0001425	8.69E-05	4.70E-05	0	0	0	0.002470907	0.000348596	0.000172519	0.000273958	0.008760561	0.008384779	0	0	0
trimethoprim__dfrA7	0	0	0	0	0	0	0	0	0	0	0	0.00032917	0.000192387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.03E-05	9.79E-05	0	0	0	0	0.000349849	3.88E-05	0	0	0.000967247	0.000671315	0	0	0
trimethoprim__dfrB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000186422	0.000339587	0	0	0	0	0	0	0
trimethoprim__dfrB2	0	0	0	0	0	0	0	0	0	0	0	0	0.000387241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.41E-05	0	0	0	0	0	0	0
trimethoprim__dfrB3	0	0	0	0	0	0	0	0	0	0	0.000256096	0	0	0	0	0	0	0	0	0	0	0	0.000118974	0	0.000104192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.41E-05	0	0	0	0	0	0	0
trimethoprim__dfrB6	0	0	0	0	0.000873681	0	0	0	0	0.000974895	0.001152431	0	0	0	0	7.90E-05	0	0	0.00058163	0	0	0	0	0.000188927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unclassified__16S rRNA methylase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unclassified__DNA-binding transcriptional regulator gadX	0	0	0	0	0	0	0	0	0	0.000158586	0	0.005789914	0.011464587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002132431	0.003072727	0.002154155	0	0	0	0.00091188	0	0.001508752	0.001881214	0.093840066	0.100753415	0	0	0
unclassified__DNA-binding_protein_H-NS	0	0	0	0	0	0	0	0	0	0.000558053	0.000364516	0.009544929	0.021410918	0.0001893	0	4.49E-05	8.13E-05	0.000304453	0	4.02E-05	6.20E-05	0	0	0	0	8.99E-05	0	0	0	0	0	0	0.000775429	0.001418182	0.001022311	0	0	0	0.000411817	0	0.000603501	0.000425935	0.048460632	0.049801145	0.000203864	0	0
unclassified__antibiotic resistance rRNA adenine methyltransferase	0	0	0	0	0	0	0	0	0	0	2.86E-05	0	0	7.43E-05	0	0	0	0	0	0	0	0	0	0	4.66E-05	0	0	0	0	0	2.53E-05	0	0.004391984	0.003843932	0.024336485	0.006547587	0.006163853	0.006570256	0.023463607	0.002250648	0.001316136	0.00052947	0.00055	4.43E-05	0	0	0
unclassified__bacterial regulatory protein LuxR	0	0	0	0	0	0	0	0	0	0.000266253	0.000146878	0.012503631	0.017471391	0	0	0	0	0	0	5.40E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000892721	0.001723402	0.001471183	0	0	4.93E-05	0.00039509	7.20E-05	0.000450325	0.001239527	0.062639191	0.073310879	0	0	0
