	STAS	SWHAS104	22_MC_Drinkingwater_source_90-100	23_MC_Drinkingwater_tap_90-100	49_Drinkingwater_influent_winter_90-100	50_Drinkingwater_effluent_winter_90-100	51_Drinkingwater_influent_summer_90-100	52_Drinkingwater_influent_summer_90-100	53_Drinkingwater_effluent_summer_90-100	30_ST_effluent_summer_90-100	31_ST_effluent_winter_90-100	32_ST_influent_summer_90-100	33_ST_influent_winter_90-100	13_ST_ADS_90-100	14_SWT_ADS_90-100	1_ST_AS_0707_90-100	2_ST_AS_0801_90-100	37_ST_AS_foaming_90-100	38_ST_AS_foaming_control_90-100	4_ST_AS_0901_90-100	54_Stanley_AS_90-100	55_Stanley_AS_90-100	56_ST_ADS_March_90-100	57_SWH_ADS_March_90-100	58_SWH_ADS_March_90-100	5_ST_AS_0907_90-100	6_ST_AS_1001_90-100	7_ST_AS_1007_90-100	8_ST_AS_1101_90-100	24_Sediment_fishpond_LWT_90-100	25_Sediment_fishpond_ST_90-100	26_Sediment_fishpond_YTT_90-100	ARG_72_90-100	ARG_73_90-10	ARG_74_90-100	ARG_75_90-100	ARG_76_90-100	ARG_77_90-100	ARG_78_90-100	ARG_79_90-100	ARG_80_90-100	ARG_81_90-100	ARG_82_90-100	ARG_83_90-100	Ocean_1_1_90-100	Ocean_1_2_90-100	Ocean_1_3_90-100
multidrug__smeD	0.0233574737391531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.05E-05	0.00011466	0	0	0.000136004	0.000139259	0	0	0
multidrug__smeE	0	0	0.000167082	0	0.000118598	6.85E-05	0.000113192	0.000197843	0	0.000147425	0.000248812	0.00047434	0.000405912	0.001070821	0.000542256	0.000284058	0.00071463	0.000469739	0.000579378	0.000951166	7.79E-05	0.000276861	0.001983599	0.000706591	0.000480769	0.000686338	0.000722315	0.000746376	0.000631244	0	0.002256966	0.00012593	3.31E-05	3.49E-05	8.09E-05	1.51E-05	0	0	0.000497899	0.001691951	0	1.55E-05	0.001152392	0.001158701	0	0	0.000802804
multidrug__smeF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000189113	0	0	0	0	0	0	0
multidrug__ykkC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
multidrug__ykkD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
polymyxin__arnA	0	0.0121212121212121	0.003159369	0	0.000467204	0	0.000267545	0.000103918	0	0.000696917	0.001097787	0.006183409	0.012208369	0.001687355	0.000427232	0.000447606	0.000596162	9.25E-05	0.00020288	0.000403525	0.000490882	0.000145422	0.001602909	0.000117202	0.000126263	0.000608345	0.000299525	0.00022052	7.10E-05	0	0.000820715	0.000992179	0.002398492	0.00558003	0.00423881	0.00018992	0	0	0.000992718	0.000546893	0.000531608	0.001232803	0.114952336	0.128804145	0.000451691	0.000260062	0.000180718
puromycin__puromycin resistance protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
quinolone__gyrA	0.367516191651247	0.304057267452636	0.094954247	0.044898417	0.130051554	0.76479011	0.096590906	0.09821418	0.024167529	0.032984305	0.208974001	0.094021393	0.083262306	0.051733298	0.083666785	0.067478103	0.076226045	0.130710261	0.111009982	0.07209519	0.085437396	0.073190606	0.044433579	0.059075012	0.059518658	0.066968021	0.065805341	0.076326863	0.074529167	0.083935001	0.09488644	0.047364737	0.019855365	0.023932016	0.01836147	0.021898527	0.02237157	0.021443964	0.045496197	0.048658374	0.049064451	0.04578168	0.146678636	0.157998819	0.061105606	0.078100073	0.09643034
quinolone__gyrB	0.14305762033293	0.0935637479212073	0.009197926	0.003334547	0.031935787	0.003071462	0.037621455	0.039161646	0.000972345	0.001568348	0.004226221	0.003922424	0.001872235	0.002522528	0.003599626	0.002843757	0.005849961	0.007179024	0.003777975	0.009098228	0.001001034	0.001637547	0.002068063	0.003248083	0.002390181	0.003960476	0.005369187	0.004287876	0.004321191	0	0.005069904	0.00061587	0.000688807	0.000665536	0.000203533	0.000557801	0.000584104	0.000758485	0.000803699	0.000482128	0.000105218	5.20E-05	0.000286114	0.000149699	0.000220174	0.000507063	0.00035236
quinolone__mfpA	0	0	0	0	0	0	0	0	0	0	0	0	0.000100297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
quinolone__nfxB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
quinolone__norB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30E-05	3.92E-05	0	0	0
quinolone__parC	0.0712419801966851	0.0372298692876854	0.009388713	0	0.010446665	0.012931984	0.011387837	0.009808237	0.000653541	0.009664486	0.016736259	0.051337985	0.052129922	0.007058632	0.004058662	0.007458041	0.004715459	0.015939494	0.012723017	0.006634676	0.013440496	0.012103765	0.00260028	0.002238619	0.002663297	0.012831225	0.014377604	0.015466934	0.015285667	0.048508816	0.033856596	0.016018573	0.008493202	0.010599978	0.007453761	0.012577752	0.010325333	0.010766631	0.023306421	0.024772829	0.025240792	0.021518572	0.14761372	0.169787838	0.022505062	0.030584522	0.034629864
quinolone__parE	0.361834481122578	0.31663091193958	0.028585589	0.000775369	0.036919818	0.010939643	0.034934093	0.038336038	0.002377185	0.01474856	0.03457698	0.076206134	0.071176107	0.023536213	0.014574729	0.018838633	0.014438004	0.067423705	0.068784726	0.017104088	0.028621718	0.022937951	0.026220173	0.012567901	0.011068547	0.024665987	0.020956734	0.031609571	0.035759516	0.042142771	0.037173091	0.01327594	0.013315836	0.017614434	0.011696736	0.030125612	0.027358415	0.027888275	0.044293426	0.038702086	0.035206555	0.031802687	0.157339505	0.17433214	0.019939274	0.036402326	0.031364168
quinolone__qepA	0	0	0	0	0	0	0	0.000134219	0	0	0	0	0	0	0	0	8.56E-05	0	0	0	0.000158504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.14E-05	0	0	0	0	0	0	0	0
quinolone__qnrA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000192979	0	0	0	0	0	0	0	0.000196345	0.000586276	0	0	0
quinolone__qnrB	0	0.0745924798956749	0	0	0	0	0	0	0	0	0	0.000208589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.94E-05	0	4.18E-05	7.53E-05	0.002864998	0.004129223	0	0	0
quinolone__qnrS	0.336861914843566	0	0	0	0.000565789	0	0	0.000314613	0.001887263	0.028718532	0.077629201	0.023040507	0.13201602	0.010946796	0	0.000903426	0.000802175	0.015126465	0.007677787	0.001047156	0	0	0.004124916	0	0	0.000409284	0.001088181	0.001335259	0.004947363	0	0	0	0.002999311	0.00099864	0.000868405	0	0	0	0.000969508	0	0	0	0.041036025	0.051006039	0	0	0
rifamycin__ADP-ribosylating transferase_arr	0.0674962292609351	0	0	0	0	0	0.000432793	0.000983926	0	0.000366591	0.001796127	0.000486562	0.000610877	0	0.002073331	0.00394859	0.002511672	0.001754154	0	0.002745327	0.00227105	0.002051306	0.000388941	0.001990706	0.001838235	0.001952118	0.002480769	0.003508147	0.001314826	0	0	0	0.001101362	0.000241893	0.000689972	0	0	0	0.000270566	0.000288797	0.000132301	0.000363094	0.004178338	0.003335784	0	0	0
rifamycin__rbpA	0	0	0.041154944	0.013201685	0.040032035	0.774508495	0.000516314	0.002406514	0.005052567	0.000672464	0.143909104	0.002163657	0.003542052	0.006977782	0.028444647	0.014684628	0.021859258	0.013391688	0.015269367	0.015018416	0.007104866	0.015154508	0.003711999	0.020016821	0.016812865	0.005478664	0.006589543	0.005532346	0.005347379	0	0.004751508	0	0	0.00015914	0	0	0	0	0.00064889	0	0	7.07E-05	0.000187733	0	0	0	0.00104626
rifamycin__rifampin monooxygenase	0	0	0	0	0	0	0	0	0	5.33E-05	0	0	0	0	0.000294335	0	0	0	0	0	0	0	0	0.000161489	8.70E-05	0	0	0	0	0	0	0.000273419	0	0	0	0	0	0	0	4.71E-05	0	0	0	0	0	0	0
rifamycin__rifampin resistance protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rifamycin__rpoB	0.507222057565963	0.412577893661611	0.235160142	0.285877455	0.343412706	0.706474851	0.359756634	0.366379318	0.275935644	0.079282734	0.243354195	0.22108695	0.182668187	0.141118291	0.179539119	0.188272913	0.207563757	0.325408667	0.268947612	0.21773085	0.230212116	0.222876676	0.149742271	0.151844692	0.143636822	0.183813826	0.184975116	0.217466556	0.206967548	0.227262634	0.265553998	0.134517574	0.092791939	0.099384313	0.073431756	0.106089378	0.107485798	0.102856259	0.140349547	0.136091738	0.124210917	0.116306912	0.238430925	0.260986866	0.231299821	0.257076226	0.271363976
spectinomycin__spcN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sulfonamide__dihydropteroate synthase folP	0.0977716062183396	0.020253164556962	0.003355864	0	0.001551471	0.053670332	0.000185094	0	0.000561274	0.003427494	0.010407485	0.013852015	0.024265557	0.003657414	0.008355263	0.000464497	0.001647792	0.001582308	0.001797258	0.000658721	0.001308081	0.001309363	0.002042616	0.003510117	0.003408635	0.001240843	0.000799971	0.000983459	0.001549418	0	0	0	0.003165891	0.005053459	0.004445925	0.000105511	6.42E-05	0	0.001450587	0.00015943	0.00165107	0.001880418	0.125328486	0.139590835	0.001941229	0	0.000750149
sulfonamide__sul1	0	0.087431693989071	0	0.059019299	0.010424676	0.002979829	0.0049655	0.000483971	0.002547513	0.032664662	0.233163362	0.028115202	0.030472321	0.022745918	0.020950053	0.067489903	0.077954037	0.048849775	0.03541421	0.067677523	0.051641003	0.054898817	0.041266303	0.020450353	0.026013987	0.049448609	0.054153835	0.027699454	0.031085199	0.002301098	0.025690472	0	0.045976496	0.027628717	0.05829014	0.002009609	0.002740174	0.001196669	0.203602785	0.377489157	0.020752297	0.021041169	0.170909919	0.135701108	0	0.001230401	0.007833852
sulfonamide__sul2	0.0338726464187719	0.029520295202952	0.0006412	0	0.000668531	0	0.00043439	0.000253084	0	0.000423787	0.002195067	0.003524165	0.008024874	0.001174121	0.003121473	0.004741509	0.006407146	0.005458082	0.008235421	0.001868283	0.010605016	0.009453725	0.000934935	0.000549778	0.002837526	0.002414208	0.003024036	0.001226681	0.004847025	0	0.001949553	0	0.016949249	0.008621551	0.023773001	0.000594604	0.000256315	0.000180515	0.060610022	0.14710153	0.003326335	0.003712168	0.207407775	0.211283053	0	0	0
sulfonamide__sul3	0	0	0	0	0	0	0	0	0	0	0.000393557	0	0.000279152	0.001814754	0	0.002059329	0.00049869	0	0	0.000578656	0	0	0.001005627	0	0	0.000339255	0.000300664	0	0	0	0	0	0.00340206	0.010554073	0.004158951	0	0	0	0.004379745	0.001972871	6.84E-05	0.000122524	0.011148343	0.013051574	0	0	0
tetracenomycin_C__tcmA	0	0	0	0	0	0	0	0.000255204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000244343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__otrA	0.0138453803612175	0	0	0	0	0	0	0.000103447	0	0	0	0	0	0	0	7.43E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000136167	0	2.60E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tcr3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tet31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.20E-05	0	5.13E-05	0	0	0	0.000438171	0	0	0	0.000887382	0.000846117	0	0	0
tetracycline__tet32	0.0287307892941696	0	0	0	0	0	0	0	0	0.00031992	0.000323961	0.01119413	0.01568299	0.001493835	0.003309543	0.001001685	0.001026256	0.000573391	0.000104774	0.001488523	0.000253507	0.000150201	0.000745014	0.00423687	0.002673448	0.001326491	0.000618736	0.000531457	0.00110076	0	0	0	0.019199199	0.025495286	0.028177933	0.048402927	0.036740666	0.046374255	0.028213454	0.01037942	0.000253421	0.000252142	0.00117223	0.000971491	0	0	0
tetracycline__tet34	0	0	0	0	0	0	0	0	0	0.000663731	0.005376914	0.00189288	0.010607337	0	0	0	0	0.000793066	0.001304227	0.000494112	0	0	0	0	0	0	0	0	0	0	0	0	0.000223462	0.000353415	0.001502478	0	0.000123842	0	0.000274484	0	0.000116837	5.23E-05	0.01514786	0.016361351	0	0	0
tetracycline__tet35	0	0	0	0	0	0	0.000159512	0	0.000222994	0.001246519	0.002244024	0.001215358	0.00706316	0.000862295	0	0	0	0.000992945	0.000544311	0.000103107	0	0	0.000286699	0.000104815	0.000112918	0	0.000214294	0.000525902	0.000254159	0	0	0	0	0.000344157	0.000114009	0	0.000206739	4.75E-05	8.59E-05	6.11E-05	0	0	0.000376992	0.000643247	0	0	0
tetracycline__tet36	0	0	0	0	0	0	0	0	0	3.99E-05	0	0.000455474	0.000372821	0	0.00154204	7.69E-05	0	9.54E-05	0.00020922	0	0	0	0.00074385	0.004955436	0.005729167	6.97E-05	0	0	0.000366347	0	0	0	0.000699017	0.000113387	0.000591601	0.000220337	0.000178797	0.000246578	0.047240661	0.060416765	0.000168683	8.81E-05	0.014763735	0.012295837	0	0	0
tetracycline__tet37	0	0	0	0	0	0	0	0	0	0	0	0	0.000339894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000435234	0.00035318	0.000649423	0.000195697	0	0	0	0	0	0	0	0
tetracycline__tet39	0.0232392080493346	0	0	0	0	0	0	0	0	0.000258771	0.000524079	0.008117821	0.00557598	0	0	0	0	0	0	0.000192641	0.000820207	0.000485967	0	0	0	0	0.000200189	0	0.00047486	0	0	0	0.001045463	0.000229645	0.000852038	0	0	0	0.010246599	0.005025881	0.000751602	0.000305922	0.031452171	0.033835671	0	0	0
tetracycline__tet40	0	0	0	0	0	0	0	0	0	0.00119586	0.00101976	0.01546438	0.023553137	0.001959279	0	0.001697817	0.001292173	0.000601636	0.001154316	0.001593087	0	0	0.000912	9.53E-05	0.000410509	0.001208699	0.001655501	0.001194936	0.002078973	0	0	0	0.186093771	0.17954293	0.138538857	0.136847866	0.129039437	0.13358109	0.029412402	0.010001683	0.000598286	0.0008929	0.000263566	0.000314799	0	0	0
tetracycline__tet41	0	0.0203562340966921	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000125284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.29E-05	0	0	0
tetracycline__tet43	0	0	0	0	0	0	0	0.00013215	0	0	9.97E-05	4.32E-05	7.07E-05	0	0.00027165	0	8.42E-05	0	0	0	0.000156061	0	0.000305757	0.000149043	0.000240848	8.60E-05	7.62E-05	0	0.000180703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tet44	0	0	0	0	0	0	0	0	0	3.99E-05	0	0.000210219	0.000487535	0	0.001321749	0.000230797	0.000273241	0	0	5.94E-05	0	0	0	0.000120864	0.00078125	6.97E-05	0	0.000151608	0.000512886	0	0	0	0.009006567	0.040621001	0.010418748	0.019242784	0.022528468	0.026356406	0.023711146	0.018752462	0.001054271	0.000855944	0.000835999	0.000542044	0	0	0.00037273
tetracycline__tetA	0.0253576993908486	0	0	0	0.000465641	0	0.000277641	0.000669857	0	0.000906377	0.001425996	0.006117726	0.004860957	0.000401751	0.001820008	0.004511872	0.004208021	0.000471258	0.000357068	0.002374838	0.002633125	0.002898108	0.000672346	0.002865337	0.002526475	0.000789597	0.001113278	0.000507023	0.000716788	0	0	0.000349247	0.008086562	0.012779699	0.008942649	0.008631864	0.008617838	0.012302985	0.047743432	0.048287153	0.00314547	0.003741177	0.468320893	0.51646843	0	0	0
tetracycline__tetB	0	0	0	0	0	0	0	0	0	0	0	0.000447349	0.000545742	0	0	0	0	0	0	0	0	0	0	0	0	0.000106983	0	0.000183767	0.00022939	0	0	0	0.000250869	0.000135725	0.000365177	0	0	0	0.000412879	0.000168773	0.000667025	0.000913331	0.003980324	0.005097829	0	0	0
tetracycline__tetC	0	0.0425531914893617	0	0	0.00031147	0.00035962	0	0	0	0.00790079	0.008203946	0.002359158	0.002969514	0.00448516	0.005197439	0.01053024	0.023708157	0.001102174	0	0.005668255	0.008603676	0.009204649	0.001353384	0.006212727	0.002490822	0.003267719	0.005028764	0.001393784	0.001556537	0	0	0	0.011633381	0.00250958	0.030224124	0.000120981	0	0	0.006925642	0.070386371	0.000441511	0.000459385	0.018818904	0.018944381	0	0	0
tetracycline__tetD	0	0	0	0	0	0	0	0	0	0.000129714	0	0.000162488	0.000232922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.73E-05	0.000394391	0	0	0	0	0.000700856	0.000555976	0.000651916	0.000370705	0.003757043	0.00686047	0	0	0
tetracycline__tetE	0	0	0.000873193	0	0.000772083	0	0	0	0	0.000572297	0.000255569	0.000832442	0.000594729	0.000792556	0	0	0	0.000301561	0	0	0.000199989	0.001434409	0	9.55E-05	0.000415142	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010529	0	0	0	0	0	0	0	0
tetracycline__tetG	0	0.040920716112532	0	0	0	0	0	0.000748021	0	0.001050433	0.000865498	0.005986697	0.004705226	0.001846851	0.002718393	0.018463115	0.016065262	0.00321834	0.004491966	0.017854759	0.008954801	0.004258257	0.00061336	0.0031598	0.002892761	0.007831483	0.009264286	0.002882163	0.002960413	0	0	0.000333251	0.001314749	0.006526496	0.001514157	0.00096799	0.001076393	0.000313687	0.021998896	0.10747008	0.000225563	0.000289949	0.00372209	0.003473019	0	0	0
tetracycline__tetH	0	0	0	0	0	0	0	0	0	0	0	0.000114405	0.000231182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000647769	0.000550621	0.00100988	0	0	8.86E-05	0.004217734	0.002564965	0.000342758	0.000326654	0.009345059	0.01235902	0	0	0
tetracycline__tetJ	0	0	0	0	0	0	0	0	0	0	0	5.63E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	5.29E-05	0	0	0	5.31E-05	0	2.26E-05	2.02E-05	0.00029575	0.000183501	0	0	0
tetracycline__tetL	0	0	0	0	0	0	0	0	0	0.000223176	0.000225995	0.001712936	0.001562918	0	0	0.000322511	0.000190911	0	0	0.000166143	0	0	0	0.000168159	0.000181951	0	0.000172652	0.000210932	0.00020477	0	0	0	0.012039702	0.006292855	0.005919028	0.143307332	0.140730419	0.146759363	0.155427499	0.007928325	0.12196032	0.113540214	0.033932164	0.034105133	0	0	0.000260423
tetracycline__tetM	0.0287307892941696	0.0125195618153365	0	0	0	0.000111432	0	0	0	0.00115909	0.000566932	0.030930924	0.038241538	0.016926265	0.003750815	0.004157856	0.004035546	0.001337911	0.00157079	0.005056819	0	0.000300402	0.010346129	0.006897226	0.006190019	0.002790986	0.004516296	0.002199981	0.005576047	0	0	0	0.109918143	0.11005535	0.093744389	0.092862552	0.083066271	0.088406878	0.138981453	0.072833778	0.198429597	0.180694536	0.056981332	0.059040495	0	0	0
tetracycline__tetO	0.0287307892941696	0.0125195618153365	0	0	0	0.000111432	0	0	0	0.00047988	0.000161981	0.020949515	0.025879805	0.00796712	0.000882545	0.002080424	0.001915678	0.000477825	0.000838188	0.001786228	0.00038026	0.000450604	0.003476731	0.002178962	0.001825769	0.001605752	0.001113726	0.001138836	0.000880608	0	0	0	0.033766894	0.039690879	0.051813162	0.056470081	0.049156683	0.05803642	0.032314823	0.008826038	0.001886578	0.001563281	0.005944879	0.005400348	0	0	0
tetracycline__tetP	0	0.0245398773006135	0	0	0	0	0	0.000210385	0	0.000156771	0	0.002715532	0.00181081	0.001977629	0.001101217	0.004239837	0.004100447	0.000914297	0	0.002796484	0.000496905	0.000749669	0.000791972	0.001408616	0.000737491	0.00110745	0.001748741	0.001730902	0.001637056	0	0	0	0.000269434	0.000705601	0.003345423	0.003774224	0.005018248	0.005198986	0.026491183	0.00671555	0.000125244	0.000158977	0.002522682	0.002216766	0	0	0
tetracycline__tetQ	0	0	0	0	0	0	0	0	0	0.001377054	0.00127651	0.009337662	0.01602288	0.001719237	0.000870271	7.68E-05	0	0.000569281	0.000417787	0.000822943	0	0.000146086	0.000489097	0.000478622	0.000837471	0.001449683	0.000794672	0.000151371	0.000722643	0	0	0	0.153467361	0.118564858	0.365328949	0.228856648	0.227171908	0.257294831	0.052808377	0.009595175	0.00026564	0.000212428	0.002284514	0.002536826	0	0	0
tetracycline__tetR	0	0	0	0	0	0	0	0	0	0	0	0.001643969	0.000925097	0	0	0	0	0	0	0	0.000382054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000728227	0.000106412	0.00082201	0.000490717	0.003934518	0.005051597	0	0	0
tetracycline__tetS	0	0	0	0	0	0	0	0	0	0	0	0.001810386	0.000969199	0	0	0	0.000135772	9.48E-05	0	0	0	0	0.000246794	0	0	0	0	0	0	0	0	0	0.000668669	8.46E-05	0.00016367	4.88E-05	0	0	0.005205963	0.001052655	0.000685104	0.000688402	0.000798073	0.000453539	0	0	0
tetracycline__tetT	0.014100594745756	0.0245775729646697	0	0	0	0	0	0	0	0	0	0.000482223	0.000169164	0	0	0	0	0	0	0	0	0	8.13E-05	0.000772343	0.000448029	0	0	0	0	0	0	0	0.000343603	0.000167207	0.000355425	9.63E-05	0	0	0.027936884	0.001663362	5.53E-05	2.47E-05	0.000641061	0.000617025	0	0	0
tetracycline__tetU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000144605	0	0	0	0
tetracycline__tetV	0	0	0	0	0	0.00050982	0.000140477	0	0	0	0.002099756	0.000428131	0.000131415	0.000379698	0.001345933	0	0	0.00058297	0.000159786	0	0.000193307	0.000229066	0.000126243	0.000830762	0.000894988	0	9.44E-05	0.000115786	0.00022383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tetW	0	0.0125195618153365	0	0	0	0	0	0	0	0.001879407	0.002834534	0.03287974	0.044663489	0.016930131	0.00573654	0.002234529	0.003557581	0.001624308	0.001990698	0.002798424	0.00038026	0.000300402	0.003973278	0.004478693	0.003651335	0.001466012	0.003402954	0.001366603	0.00264171	0	0	0	0.478048604	0.477854464	0.32627011	0.327699645	0.29946525	0.324444766	0.150176743	0.033467176	0.380639362	0.301739687	0.06579259	0.092458592	0	0	0
tetracycline__tetX	0	0	0	0	0.000158946	0	0.000304187	0	0	0.00079797	0.000267458	0.00260703	0.00132976	0.000820069	0.005115782	0.001021904	0.007126497	0.026180729	0.0116019	0.003534728	0.002313913	0.00298406	0.001092758	0.004105879	0.004634626	0.004948282	0.001126237	0.001512313	0.000726393	0	0	0	0.026674838	0.015495575	0.129507345	0.025246531	0.022955557	0.024794963	0.03887191	0.017692912	0.001377204	0.001302086	0.039883235	0.028022893	0	0	0
tetracycline__tetY	0	0	0	0	0	0	0	0	0	0	0	0.000172046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000484072	0.000556787	0.00075316	0	0	0	0.010378451	0.005423476	2.30E-05	8.24E-05	0.003940953	0.002194734	0	0	0
tetracycline__tetZ	0	0	0	0	0	0	0	0	0	0	0	0	4.78E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007931156	0.003496109	0.001205113	0.00012241	0.00024833	0.000273975	0.025070629	0.003583647	0.006442766	0.007300697	0.01359891	0.00622875	0	0	0
tetracycline__tetracycline_resistance_protein	0	0	0	0	0	0	0	0	0	0.001532612	0.000416294	0.004424403	0.006782388	0.002310489	0.001323817	0.002441833	0.004799822	0.000395644	0.000762762	0.004215556	0.000452513	0.00023582	0.000519862	0.001556146	0.001443665	0.001764252	0.00102464	0.000314322	0.001320191	0	0	0	0.004294683	0.006305983	0.008360562	0.003310231	0.003074158	0.003814214	0.013696342	0.009040378	0.000869146	0.000959145	0.008849075	0.004322239	0	0	0
trimethoprim__dfrA1	0.0501611321283452	0	0	0	0	0	0.000749806	0	0	0	0	0.000428472	0.000116906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001771562	0.000462216	0.001076239	0	0	0	0.009523897	0.002174259	0.000576792	0.001132234	0.030512743	0.0278978	0	0	0
trimethoprim__dfrA10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trimethoprim__dfrA12	0	0	0	0	0	0	0	0	0	0	0	0.001223092	0.00111238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003128468	0.012094646	0.00254966	0	0	0	0.004419196	0	0.000545239	0.000195296	0.021466416	0.023459174	0	0	0
trimethoprim__dfrA13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trimethoprim__dfrA14	0	0	0	0	0	0	0	0	0	0.00015971	0.000323455	0.000425794	0.000924289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000293077	0	0	0	0.000217137	0.000228941	0.000262934	0	0.000121476	0	0.007274929	0.002697782	0.000168683	0.000152011	0.044005687	0.035441637	0	0	0
trimethoprim__dfrA15	0	0	0	0	0	0	0	0	0	0	0	0.000142824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000861629	0.000332393	0.000350463	0.000410751	0	0	0	0.004686446	0.001163701	0.000345698	0.000362558	0.007044024	0.007542345	0	0.001093254	0
trimethoprim__dfrA16	0	0	0	0	0	0	0	0	0	0.000336232	0	0.000290346	0.000354564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000876768	0.000581571	0.00054473	0	0	0	0.009557109	0.003620613	5.73E-05	5.30E-05	0.011158605	0.006041986	0	0	0
trimethoprim__dfrA17	0	0	0	0	0	0	0	0	0	0	0	0.001722091	0.00200323	0.001033074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021057	0.001590396	0.001279225	0	0	0.000192686	0.001693101	0.001786079	0.004303933	0.003969662	0.046892699	0.054771241	0	0	0
