ARGs abundance normalization aganist 16S	STAS	SWHAS104	22_MC_Drinkingwater_source_90.100	23_MC_Drinkingwater_tap_90.100	49_Drinkingwater_influent_winter_90.100	50_Drinkingwater_effluent_winter_90.100	51_Drinkingwater_influent_summer_90.100	52_Drinkingwater_influent_summer_90.100	53_Drinkingwater_effluent_summer_90.100	30_ST_effluent_summer_90.100	31_ST_effluent_winter_90.100	32_ST_influent_summer_90.100	33_ST_influent_winter_90.100	13_ST_ADS_90.100	14_SWT_ADS_90.100	1_ST_AS_0707_90.100	2_ST_AS_0801_90.100	37_ST_AS_foaming_90.100	38_ST_AS_foaming_control_90.100	4_ST_AS_0901_90.100	54_Stanley_AS_90.100	55_Stanley_AS_90.100	56_ST_ADS_March_90.100	57_SWH_ADS_March_90.100	58_SWH_ADS_March_90.100	5_ST_AS_0907_90.100	6_ST_AS_1001_90.100	7_ST_AS_1007_90.100	8_ST_AS_1101_90.100	24_Sediment_fishpond_LWT_90.100	25_Sediment_fishpond_ST_90.100	26_Sediment_fishpond_YTT_90.100	ARG_72_90.100	ARG_73_90.10	ARG_74_90.100	ARG_75_90.100	ARG_76_90.100	ARG_77_90.100	ARG_78_90.100	ARG_79_90.100	ARG_80_90.100	ARG_81_90.100	ARG_82_90.100	ARG_83_90.100	Ocean_1_1_90-100	Ocean_1_2_90-100	Ocean_1_3_90-100
sulfonamide__sul3	0	0	0	0	0	0	0	0	0	0	0.000156473	3.29E-05	0.000106876	0.000963396	0	0.000899823	0.000198385	0	0	0.000231011	0	0	0.000558462	0.00064583	0.000252794	0.000205808	0.000120794	0	0	0	0	0	0.001329781	0.004233745	0.001783074	0	2.82E-05	2.61E-05	0.001783581	0.001535372	2.70E-05	4.81E-05	0.004329844	0.005054311	0	0.000523195	0
sulfonamide__sul4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracenomycin_C__tcmA	0	0	0.000128872	0	0	0	0	0.000101282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__otrA	0	0	0	0	0	0	0.000140663	4.10E-05	0	0	0	3.92E-05	0	0	8.43E-05	5.95E-05	0	0	0	2.29E-05	0.000428447	0.000316275	0	2.33E-05	0	2.72E-05	0	0	0	0	0.000109031	0	1.01E-05	0	0	0	0	0	0	0	0	0	0	0	0.000181001	0	0.000148599
tetracycline__tcr3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.77E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tet31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.92E-05	0	2.01E-05	0	0	0	0.000208923	2.19E-05	0	7.72E-06	0.000543412	0.000548936	0	0	0
tetracycline__tet32	0	0	0	0	0	0	0	0	0	0.000144452	0.000193203	0.004771596	0.006345307	0.000693901	0.001399159	0.000401212	0.000408257	0.000229439	4.19E-05	0.000618019	0.000166702	0.000131262	0.000295524	0.001788184	0.001170508	0.00056471	0.000298299	0.000307103	0.000473842	0	0	0	0.007946549	0.01073088	0.011948059	0.019792791	0.015204915	0.019167687	0.011470912	0.004774579	0.000149996	0.000128734	0.000503631	0.000407246	0	0	0
tetracycline__tet34	0	0	0.000451051	0	0	0	0	0	0	0.000466186	0.003473894	0.001518675	0.007665954	0	0	0	0	0.000793351	0.000695327	0.00019726	0	0	0.000272496	0	0	0	0	0	0.000245767	0	0	0	0.00030571	0.000274571	0.002083503	0	4.82E-05	0	0.000264868	5.83E-05	9.22E-05	0.000102723	0.011493586	0.013883815	0	0	0
tetracycline__tet35	0	0	0.000376487	0	6.49E-05	0	0.000126368	7.36E-05	0.000168255	0.001056184	0.001728619	0.001384993	0.004894231	0.001029972	0.000151433	0.000962006	0.000471321	0.001456842	0.000798025	0.000864415	0	0	0.000398037	0.000627692	0.000315308	0.00078233	0.000860944	0.001595436	0.000307708	0.001103366	0.000195901	0.001893625	0.00118473	0.000993117	0.001092496	0.00183973	0.00189225	0.002026901	0.001370711	0.00065659	2.89E-05	6.00E-05	0.000547884	0.000590869	0.001951277	0.002983206	0.001868967
tetracycline__tet36	0	0	0	0	0	0	0	0	0	3.21E-05	0	0.000311293	0.000230578	9.90E-05	0.000873108	3.08E-05	2.72E-05	7.64E-05	8.37E-05	0	0	0	0.000458986	0.002774593	0.003038567	5.64E-05	0	0	0.000206982	0	5.65E-05	0	0.000336281	6.61E-05	0.000295664	0.000114672	6.96E-05	9.65E-05	0.024136042	0.031771442	9.98E-05	6.43E-05	0.007342817	0.006263987	0	0	0
tetracycline__tet37	0	0	0	0	0	0	0	0	0	9.50E-05	0	8.02E-05	0.000260264	0	0.000517397	0	0	0.000452504	0	0	0	0	0	0	0.0001539	0	0	0	0	0	0	0	0.000373646	0.001044046	0.00030471	0.002604902	0.002751144	0.003176718	0.000717597	0	0	0	0	0	0	0	0
tetracycline__tet39	0	0	0	0	0	0	0	0	0	0.000103859	0.00036464	0.003179748	0.002170403	0	0	0.000249634	0.000308208	6.19E-05	0	0.000115359	0.00035957	0.000318517	0	0	0	4.57E-05	0.000160855	9.94E-05	0.000287454	0	0	0	0.000408645	8.92E-05	0.000333252	0	0	0	0.003975707	0.002021855	0.000296574	0.000120147	0.012262809	0.0131406	0.000303806	0	0
tetracycline__tet40	0	0	0	0	0	0	0	0	0	0.000429443	0.000456121	0.005717822	0.008757944	0.00078009	0	0.00092291	0.000771063	0.000300926	0.00052749	0.000673404	0.000174914	0	0.000361762	3.80E-05	0.000163756	0.000622155	0.000743359	0.000531681	0.000978831	0	0	0.000132389	0.071049736	0.06823393	0.052341796	0.053792433	0.050990358	0.052781083	0.011372897	0.003912048	0.000236077	0.000358469	9.15E-05	0.000121263	0.000295575	0.000338917	0.000485326
tetracycline__tet41	0	0.00271922828605067	0	0	0	0	0	0	0	0	0.00015707	4.41E-05	0	0	0	5.02E-05	8.85E-05	0.000186528	6.81E-05	0	0.0003614	0.000106713	0	3.93E-05	0	9.18E-05	8.08E-05	0	4.82E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.37E-05	0.000305353	0	0
tetracycline__tet43	0	0	0	0	0	0	0	5.23E-05	0	0	7.93E-05	0.000166899	0.000243715	0.000122049	0.000107667	0.000151993	0.00013404	0	0.00010316	5.85E-05	0.000547322	8.08E-05	0.000242569	0.000446278	0.000672535	3.48E-05	0.000122423	0	0.00014585	0	0	0.000103564	0	0	0	0	0	0	3.14E-05	0	0	0	0	0	0	0	0
tetracycline__tet44	0	0	0	0	0	0	0	0	0	1.60E-05	3.22E-05	0.00012181	0.000197638	0	0.000785797	9.24E-05	0.000108698	0	0	2.37E-05	0	0	0	0.000168888	0.000363589	2.82E-05	0	6.13E-05	0.000206982	0	0	0	0.003551969	0.016197802	0.005103414	0.00767349	0.008994952	0.01063565	0.009438996	0.008005955	0.000427098	0.000346049	0.00033523	0.000241768	0	0	0.000307879
tetracycline__tetA	0	0	0.000194027	0	0.000248608	0.000220407	0.000408158	0.000475143	0	0.001193243	0.001039045	0.004960724	0.00507544	0.000482334	0.001578714	0.002409262	0.003057484	0.000690393	0.000630171	0.001528158	0.002482646	0.00231016	0.00031064	0.001588492	0.001292103	0.000731227	0.000928784	0.000707306	0.000435476	0	9.17E-05	0.000143333	0.004224662	0.006519787	0.005879575	0.003405914	0.00339265	0.004797858	0.020241501	0.023414659	0.00130607	0.001693964	0.202989613	0.226866337	0.000303039	0.001042427	0
tetracycline__tetB	0	0	0	0	0	0.000968154	0	0	0	0	0	6.45E-05	8.63E-05	0.000105396	0	0	0	0	0	0	0	0	0	3.43E-05	2.77E-05	8.83E-05	0	6.53E-05	9.26E-05	0	0	0	9.82E-05	2.93E-05	4.10E-05	0	0	0	0.000160283	1.49E-05	0.000140819	0.00015319	0.000662242	0.000705745	0	0	0
tetracycline__tetC	0	0	0	0	0.000120941	7.33E-05	0.000178886	0.000144515	0	0.002867113	0.003413243	0.000956639	0.001313466	0.00161864	0.001629054	0.004253437	0.008591816	0.000767508	0.000142394	0.002105029	0.004136849	0.004110923	0.00048386	0.002073943	0.001083259	0.001214087	0.002182793	0.00056219	0.00067595	0	0	0	0.003861296	0.000752747	0.0100874	4.67E-05	0	0	0.002263284	0.024698872	0.000478	0.000255046	0.002536413	0.002444362	0.000316632	0.000363062	0.001832098
tetracycline__tetD	0	0	0	0	0	0	0	0	0	5.21E-05	0	6.28E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71E-05	0.000153202	0	0	0	0	0.000326786	9.11E-05	9.52E-05	3.90E-05	0.000726654	0.001784054	0	0	0
tetracycline__tetE	0	0	0.000346038	0	0.000299794	0	0	0	0	0.00022925	0.000152416	0.00032157	0.000209737	0.000315557	0	0	0	0.000120668	0	0	8.77E-05	0.000626769	0	3.81E-05	0.000165604	0	0	0	0	0	0	0	0	0	0	0	0	0	4.06E-05	0	0	0	0	0	0	0	0
tetracycline__tetG	0	0.00601290224071459	0	0	0	0	0	0.000296314	0	0.000421597	0.000344109	0.002378991	0.001891306	0.000896505	0.001077414	0.00749578	0.006625114	0.001475281	0.001796114	0.007322217	0.004519503	0.001967917	0.000243301	0.0013405	0.001153949	0.003364312	0.004190566	0.001165822	0.001243114	0	0	0.000136768	0.00055294	0.002558121	0.000613264	0.000377836	0.000419236	0.000122755	0.008646531	0.044418958	8.90E-05	0.000113874	0.001501284	0.001378657	0	0	0
tetracycline__tetH	0	0	0	0	0	0	0	0	0	0	0	4.42E-05	7.09E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000253197	0.00021389	0.00037442	0	0	3.47E-05	0.001525676	0.001019571	0.000117272	0.00012841	0.003334828	0.004479318	0	0	0
tetracycline__tetJ	0	0	0	0	0	0	0	0	0	0	0	2.18E-05	0	0	0	0	0.000131094	0	0	0.00011449	0	0	0	0	4.18E-05	9.07E-05	0.000119732	4.93E-05	0	0	0	0	1.69E-05	0	2.07E-05	0	0	0	2.05E-05	0	8.92E-06	7.95E-06	0.000145132	0.0001237	0	0	0
tetracycline__tetK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tetL	0	0	0	0	0	0	0	0	0	9.14E-05	9.77E-05	0.000645143	0.000573765	0	0	0.00013598	7.58E-05	0	0	6.85E-05	0	0	0	6.96E-05	7.56E-05	0	7.48E-05	8.53E-05	8.99E-05	0	0	0	0.004680262	0.002440312	0.002394266	0.055154594	0.054228932	0.057161935	0.060220694	0.003254237	0.048654228	0.04498182	0.013174546	0.013327655	0	0	0.000215112
tetracycline__tetM	0	0	0	0	0	4.55E-05	0	0	0	0.00025643	0.000161003	0.008029566	0.009800076	0.004657512	0.00174827	0.001449098	0.001169703	0.000382398	0.000460506	0.001685268	0	0.000131262	0.003380579	0.002921672	0.002391424	0.000959131	0.001441391	0.000674911	0.001775988	0.000212385	5.66E-05	0	0.019959693	0.020367047	0.018092903	0.018427648	0.016478255	0.017741207	0.042948656	0.027602608	0.05467339	0.052563524	0.017869366	0.01744311	0	0.000216694	0.00015418
tetracycline__tetO	0	0	0	0	0	4.55E-05	0	0	0	0.000369155	0.000161003	0.010492089	0.012800584	0.00396515	0.00034979	0.000864149	0.000925382	0.000305918	0.00033515	0.000831948	0.000166702	0.000196893	0.001871653	0.001184068	0.001144497	0.000790594	0.000720889	0.000552785	0.000562687	0	5.66E-05	0	0.017535033	0.020292724	0.026831633	0.028349249	0.024272067	0.028767638	0.015715851	0.004423507	0.000972195	0.000821915	0.002828083	0.002498509	0	0	0
tetracycline__tetP	0	0	0.004154925	0.005992557	0.002166924	0.00583565	0.003289821	0.003416943	0.002856727	0.001069655	0.001704159	0.002071977	0.001350603	0.003604811	0.003178982	0.004057487	0.003394417	0.002389625	0.001929746	0.00277043	0.003049726	0.003128958	0.002648862	0.003227936	0.002843459	0.002550665	0.002310502	0.002565851	0.002286036	0.004277985	0.002439153	0.001731206	0.00065203	0.00082534	0.002160262	0.002401828	0.002763404	0.002745438	0.013029634	0.004909194	0.000414211	0.00029536	0.001156595	0.000956959	0.006726952	0.008230698	0.006512282
tetracycline__tetQ	0	0	0	0	0	0	0	0	0	0.000552689	0.000539621	0.003739503	0.006187444	0.000684516	0.000344925	6.08E-05	2.71E-05	0.000227794	0.000167052	0.000328536	0	0.000127665	0.00019401	0.000214587	0.000334075	0.000586297	0.000344046	0.000121712	0.000291632	0	0	0	0.060140125	0.046433634	0.144277449	0.089575847	0.088623631	0.101021535	0.020738589	0.00406402	9.93E-05	8.84E-05	0.000994645	0.001063173	0	0	0
tetracycline__tetR	0	0	0	0	0	0	0	0	0	5.54E-05	0	0.000741576	0.000201121	0.000307492	0	0	0	0	0	0.000303302	0.000167488	0	0.000101855	0	0	0.000380166	8.59E-05	0	0.001061764	0	0	0	0	0	0	0	0	0	0.000486572	0.000255592	0	0	0.000555086	0.000774115	0	0	0
tetracycline__tetS	0	0	0	0	0	0	0	4.21E-05	0	0	0	0.000726373	0.000381997	0	0	3.06E-05	5.40E-05	3.79E-05	0	0	0	0	0.000130629	0	0	0	4.93E-05	0	0	0	0	0	0.00027181	7.68E-05	6.40E-05	2.85E-05	0	0	0.002015837	0.000460775	0.0002703	0.000285147	0.000301326	0.000163819	0.000184337	0.000211368	0
tetracycline__tetT	0	0	0.000426801	0	3.68E-05	0	0	8.35E-05	0	6.30E-05	0	0.000212893	8.64E-05	9.73E-05	8.58E-05	6.06E-05	8.01E-05	3.75E-05	0	7.00E-05	0	0	3.22E-05	0.000426946	0.000229786	0.00011086	0.0001464	3.01E-05	5.81E-05	0.00020847	5.55E-05	8.26E-05	0.000154968	7.58E-05	0.000164291	3.76E-05	0	1.05E-05	0.013063989	0.000758121	2.18E-05	1.46E-05	0.000304214	0.000302505	0	0	0
tetracycline__tetU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.58E-05	0	0	0	0
tetracycline__tetV	0	0	0	0.000455085	5.84E-05	0.000897061	0.00016846	0	0	0.0001485	0.003095809	0.000559144	0.000352084	0.000741731	0.004369268	0.000327669	0.000416676	0.001397302	0.000443034	0.000366885	0.000764562	0.000705447	0.000499952	0.001836842	0.002178925	0.000261438	0.000453334	0.000661542	0.000405971	0	8.48E-05	0	0	0	0	0	0	0	0	0	0	0	2.98E-05	0	0	0	0
tetracycline__tetW	0	0.00183962815032817	0	0	0	0	0	0	0	0.000722236	0.001062567	0.012376115	0.016660107	0.006443368	0.002623423	0.000895012	0.001469682	0.000535237	0.000754087	0.001236038	0.000222269	0.000131262	0.001543241	0.001860603	0.001560597	0.000592902	0.001392061	0.000614206	0.001036483	0	0	0	0.181818218	0.180928673	0.124021125	0.126907411	0.116160708	0.126202961	0.058834742	0.014632306	0.153003182	0.121036185	0.025955534	0.036386534	0	0	0
tetracycline__tetX	0	0	0	0	7.53E-05	0	0.000133718	0	0	0.000334233	0.000116404	0.001140599	0.000582829	0.000398385	0.002185001	0.00045151	0.003178883	0.011726557	0.005069916	0.001625094	0.001323606	0.001477097	0.000524195	0.001920866	0.002079985	0.002348058	0.000527693	0.000641312	0.000322398	0	0	0	0.011546768	0.006679515	0.056159022	0.011016802	0.009957761	0.01089121	0.016473833	0.007916711	0.000596353	0.000551885	0.017738538	0.012730088	0	0	0
tetracycline__tetX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tetX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tetX3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tetX4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tetX5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tetX6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tetY	0	0	0	0	0	0	0	0	0	0	0	4.56E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019434	0.000219509	0.00030336	0	0	0	0.004149877	0.002188758	9.62E-06	3.24E-05	0.001511278	0.000865805	0	0	0
tetracycline__tetZ	0	0	0	0	0	0	0	0	0	0	0	0	1.83E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003065062	0.001284666	0.000471348	4.78E-05	9.67E-05	0.000125083	0.010048717	0.001495567	0.002551492	0.002850787	0.005651627	0.002619152	0	0	0
tetracycline__tetracycline_resistance_protein	0	0.00183962815032817	0	0	0	0	0	0	0	0.000744016	0.000425945	0.004969283	0.006304319	0.002706462	0.001007858	0.001145627	0.002264082	0.000366812	0.000514459	0.001918372	0.000288497	0.000269704	0.000614364	0.001196613	0.000927507	0.000766036	0.000596353	0.000157852	0.001037195	0	5.78E-05	8.68E-05	0.030949653	0.030644286	0.023577117	0.018548251	0.016836109	0.017936864	0.015936095	0.008109408	0.025452058	0.019847929	0.027565909	0.0284266	0	0	0
trimethoprim__dfrA1	0	0	0	0	0.000261709	0.000317427	0.000424407	0	0	5.60E-05	0	0.000165517	4.48E-05	0	0	0.000107766	9.50E-05	0	0.000146285	0	0	0	0	0	0	9.86E-05	0	0	0.00010341	0	0	0.00063607	0.000710453	0.000179549	0.000412536	0	0	0	0.003786334	0.000958944	0.000223225	0.000440113	0.011955479	0.010924417	0	0	0.000648166
trimethoprim__dfrA10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trimethoprim__dfrA12	0	0	0	0	0	0	0	0	0	0	0	0.000468918	0.000417224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001323017	0.004887872	0.000973569	0	0	0	0.001725026	0	0.00021077	7.54E-05	0.008456511	0.009136359	0	0	0
trimethoprim__dfrA13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.63E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trimethoprim__dfrA14	0	0	0	0	0	0	0	0	0	0.000128201	0.000128601	0.000166298	0.000446336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000118275	0	0	0.000335936	8.49E-05	8.89E-05	0.000206662	0	4.73E-05	0	0.002945016	0.001076853	6.66E-05	5.97E-05	0.018022728	0.014751799	0	0	0
trimethoprim__dfrA15	0	0	0	0	0	0	0	0	0	0	0	0	4.62E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000353617	0.000129924	9.13E-05	0.000214781	0	0	0	0.001944793	0.000520039	0.000136409	0.00014239	0.003876246	0.003593547	0	0.000876436	0
trimethoprim__dfrA16	0	0	0	0	0	0	0	0	0	0.000202423	0.000135369	0.000169147	0.000505597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000385545	0.000181026	0.000160655	0	0	0	0.003502781	0.001384891	2.26E-05	2.08E-05	0.003382984	0.001819909	0	0	0
trimethoprim__dfrA17	0	0	0	0	0	0	0	0	0	6.66E-05	0.000133611	0.000777733	0.001542679	0.00082264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000823066	0.000617795	0.000552737	0	0	7.54E-05	0.000653515	0.00075975	0.001721338	0.00155904	0.018116513	0.021362691	0	0.000893509	0
trimethoprim__dfrA19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.47E-05	9.50E-05	0	3.35E-05	4.37E-05	0.000148852	0	0	0
trimethoprim__dfrA20	0	0	0	0	0	0	0	0.000160763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.74E-05	0	0	0	0.000313767	0	0	0	0	0	0	0	0
trimethoprim__dfrA21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trimethoprim__dfrA22	0	0	0	0	0	0	0	0	0	0	0	5.25E-05	4.26E-05	0	0	0	0	0	0	0	0.000215197	0.00025417	0	0	0	0	0	0	0	0	0.000219053	0	0	4.27E-05	4.99E-05	0	0	0	0	0	0	0	7.50E-05	0	0.000727294	0	0
trimethoprim__dfrA23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trimethoprim__dfrA24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trimethoprim__dfrA25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.37E-05	0	0	0	5.43E-05	0	0	0	0
trimethoprim__dfrA5	0	0	0	0	0	0	0	0	0	0	0	0	0.000176724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001245	0	0	0	0.000126303	6.62E-05	3.86E-05	0	0	0	0.001250491	0.000426118	6.67E-05	8.91E-05	0.00395441	0.003813076	0	0.000646011	0
trimethoprim__dfrA7	0	0	0	0	0	0	0	0	0	0	0	9.17E-05	4.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.12E-05	7.46E-05	0	0	0	0	0.000177054	4.75E-05	0	0	0.000436603	0.000305288	0	0	0
trimethoprim__dfrB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.43E-05	0.000415106	0	0	0	0	0	0	0
trimethoprim__dfrB2	0	0	0	0	0	0	0	0	0	0	0	0	9.01E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000115044	0	0	0	0	0	0	0
trimethoprim__dfrB3	0	0	0	0	0	0	0	0	0	0	0.000527593	0	0	0	0	0	0	0	0	0	0	0	0.000269003	0	0.000213093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000115044	0	0	0	0	0	0	0
trimethoprim__dfrB6	0	0	0	0	0.000614009	0	0	0	0	0.000920419	0.00237417	0	0	0	0	0.000252835	0	0	0.000343206	0	0	0	0	0.000395929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unclassified__16S rRNA methylase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unclassified__DNA-binding transcriptional regulator gadX	0	0	0	0	0	0	0	0	0	0.000149724	0	0.001612284	0.00266723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001890047	0.00234053	0.001771543	0	0	0	0.00046149	0	0.000583013	0.000611991	0.042358262	0.045818789	0	0	0
unclassified__DNA-binding_protein_H-NS	0	0	0	0	0	0	0	0	0	0.00052687	0.000750954	0.002657921	0.004981238	0.00046236	0	0.00014395	0.000253894	0.000178359	0	0.000110869	0.000259179	0	0	0	0	0.000263394	0	0	0	0	0	0	0.00068729	0.001080245	0.000840732	0	0	0	0.000208415	0	0.000233205	0.000138564	0.021874538	0.02264765	0.000871698	0.001405458	0.000837372
unclassified__antibiotic resistance rRNA adenine methyltransferase	0	0	0	0	0	0	0	0	0	0	5.90E-05	0	0	0.000181499	0	0	0	0	0	0	0	0	0	0	9.53E-05	0	0	0	0	0	0.000103564	0	0.003892767	0.002927965	0.020013936	0.004293367	0.004001378	0.004482722	0.0118746	0.002751157	0.000508582	0.000172246	0.000248263	2.02E-05	0	0	0
unclassified__bacterial regulatory protein LuxR	0	0	0	0	0	0	0	0	0	0.000251375	0.00030259	0.003481814	0.004064709	0	0	0	0	0	0	0.000148912	0	0	0	0	0	0	0	0	0	0	0	0	0.00079125	0.001312734	0.001209877	0	0	3.36E-05	0.00019995	8.80E-05	0.000174015	0.00040324	0.028274567	0.033338976	0	0	0
unclassified__cAMP-regulatory protein	0	0	0.013529126	0.001038432	0.002771704	0	0.002564722	0.003519816	0.000295649	0.002545546	0.004535433	0.011223738	0.026891326	0.002852776	0	0.000485457	0.000272334	0.006204568	0.004639076	0.000331025	0.001814276	0.001171278	0.000814647	9.47E-05	0.000362239	0.002057691	0.002797491	0.003175727	0.005804088	0.014510534	0.002817628	0.001652864	0.001732239	0.002693918	0.00244378	0.000275438	0.000379542	0.00026641	0.004758469	0.011409766	0.000803403	0.001184848	0.061077292	0.068117548	0	0	0
unclassified__cob(I)alamin adenolsyltransferase	0	0	0	0	0.000122175	0	0	0.000277233	0	0.000470943	0.000944823	0.002784238	0.004875964	0	0	0	8.87E-05	0.000374008	0.000273164	0	0.000362322	0	0	7.88E-05	0	0	0.000405215	0.000100122	0.000289654	0	0.000737629	0.000274234	0.000960803	0.001833739	0.001343211	0	3.79E-05	3.50E-05	0.000332977	9.16E-05	0.000199229	0.000177565	0.034312352	0.040441177	0	0	0
unclassified__cystathionine beta-lyase patB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013251925	0.016883482	0.010879646
unclassified__mycinamicin-resistance protein myrB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unclassified__rpsD_(ramA_or_sud2)	0	0	0	0	0	0	0	0	0	0	0	3.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unclassified__sdiA	0	0	0	0	0	0.000121019	0	0	0	0.000170234	0	0.004013356	0.005007573	0.000523534	0	0	0	0	0	0	0	0	0	0	0	0.00014378	0	0	0	0	0	0	0.000530178	0.001960184	0.000819363	0	3.10E-05	0	0.000203113	0	0.000221626	0.000196885	0.032019531	0.036423253	0	0	0
